"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL391478";"";"None";"496.93";"1";"7.00";"69";"Cc1cc(SCc2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)c(Cl)cc1OCC(=O)O";"IC50";"'='";"127.94";"nM";"6.89";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2038446";"Agonist activity at PPARalpha";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2034870";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";""
"CHEMBL188751";"";"None";"424.58";"1";"6.59";"39";"CCCc1cc(C(=O)CC)cc(CCC)c1O[C@H](C(=O)O)c1ccc(CC(C)C)cc1";"IC50";"'='";"58.0";"nM";"7.24";"";"";"UO_0000065";"17.04";"0.32";"0.65";"11.38";"0";"CHEMBL830983";"In vitro binding affinity for human PPAR alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140307";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL191276";"";"None";"426.55";"1";"6.18";"42";"CCCc1cc(C(=O)CC)cc(CCC)c1O[C@H](C(=O)O)c1ccc(OC(C)C)cc1";"IC50";"'='";"43.0";"nM";"7.37";"";"";"UO_0000065";"17.27";"0.32";"1.19";"10.11";"0";"CHEMBL830983";"In vitro binding affinity for human PPAR alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140307";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL209749";"";"None";"438.91";"1";"5.34";"13";"CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccccc3Cl)oc2C)c1)C(=O)O";"IC50";"'='";"73.0";"nM";"7.14";"";"";"UO_0000065";"16.26";"0.31";"1.80";"9.21";"0";"CHEMBL864209";"Binding affinity to PPARalpha by radio ligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146855";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL4802042";"JNJ-54119936";"None";"581.12";"2";"6.17";"EUB0001568";"COc1nc2ccc([C@@](O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1Cc1ccc(-n2cccn2)cc1";"IC50";"'~'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4888383";"PPARalpha In-house nuclear receptor screen";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4800728";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"";"";""
"CHEMBL367549";"";"None";"458.86";"1";"5.77";"28";"CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(C(F)(F)F)cc3Cl)cc2O1";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"15.35";"0.31";"1.28";"10.84";"0";"CHEMBL828473";"In vitro binding affinity against human PPARalpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL598609";"";"None";"434.44";"0";"3.97";"10";"O=C(NCCS(=O)(=O)c1ccc(C(F)(F)F)cn1)c1ccc(-c2ccccc2)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1071679";"Displacement of [3H]GW2433 from human PPARalpha receptor by ligand displacement assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157541";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";""
"CHEMBL203621";"";"None";"486.97";"1";"7.16";"21";"CCC(C)(Cc1ccc(OCCCOc2ccc(Oc3ccc(F)cc3)cc2Cl)cc1)C(=O)O";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"17.05";"0.33";"1.14";"12.77";"0";"CHEMBL867227";"Binding affinity to human PPAR alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139027";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL205936";"";"None";"472.94";"1";"6.77";"18";"CCC(Cc1ccc(OCCCOc2ccc(Oc3ccc(F)cc3)cc2Cl)cc1)C(=O)O";"IC50";"'='";"156.0";"nM";"6.81";"";"";"UO_0000065";"14.39";"0.28";"0.04";"10.47";"0";"CHEMBL867227";"Binding affinity to human PPAR alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139027";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL1808556";"";"None";"475.02";"1";"5.29";"4g";"O=C(NS(=O)(=O)c1ccccc1)C(Sc1nc2cc(Cl)ccc2s1)c1ccccc1";"IC50";"'='";"6500.0";"nM";"5.19";"";"";"UO_0000065";"10.92";"0.24";"-0.10";"6.81";"0";"CHEMBL1809825";"Antagonist activity at PPARalpha ligand binding domain expressed in HEK293 cells co-expressing GAL4 assessed as inhibition of GW7647-induced transactivation activity after 18 hrs by dual-luciferase assay";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1806398";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307715";"";"";""
"CHEMBL52426";"";"None";"512.03";"2";"6.96";"26";"CCCc1cc(Oc2ccc(Cl)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL760263";"In vitro binding affinity against human PPAR alpha (peroxisome proliferator-activated alpha receptor)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136397";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL81248";"";"None";"457.53";"1";"5.74";"2 (S)";"Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@](C)(Oc2ccccc2)C(=O)O)cc1";"IC50";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"16.78";"0.31";"1.94";"9.39";"1";"CHEMBL829956";"In vitro inhibition of human Peroxisome proliferator activated receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138731";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
"CHEMBL366335";"";"None";"589.73";"2";"8.70";"11";"Cc1oc(-c2cccc(-c3ccccc3)c2)nc1CCOc1ccc(CC(C)(Oc2ccc(C(C)(C)C)cc2)C(=O)O)cc1";"IC50";"'='";"133.0";"nM";"6.88";"";"";"UO_0000065";"11.66";"0.21";"-1.82";"8.41";"0";"CHEMBL829956";"In vitro inhibition of human Peroxisome proliferator activated receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138731";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
"CHEMBL360919";"";"None";"406.86";"0";"4.36";"39";"COc1ccc(OCCCOc2ccc3c(c2)O[C@@](C)(C(=O)O)CC3)c(Cl)c1";"IC50";"'='";"3900.0";"nM";"5.41";"";"";"UO_0000065";"13.29";"0.26";"1.05";"7.29";"0";"CHEMBL828473";"In vitro binding affinity against human PPARalpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL300629";"";"None";"477.58";"1";"6.30";"11";"CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1";"IC50";"'='";"50000.0";"nM";"4.30";"";"";"UO_0000065";"9.01";"0.17";"-2.00";"5.82";"0";"CHEMBL760263";"In vitro binding affinity against human PPAR alpha (peroxisome proliferator-activated alpha receptor)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136397";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL1760408";"";"None";"528.07";"2";"6.39";"26";"Cc1c(-c2ccc(Cl)cc2)cccc1N(CC1CC1)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C";"IC50";"'='";"15848.93";"nM";"4.80";"";"";"UO_0000065";"9.09";"0.18";"-1.59";"5.72";"0";"CHEMBL1764898";"Displacement of [3H]GW 2433 from human PPARalpha by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1759972";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL3398463";"";"None";"540.62";"2";"6.04";"6b";"Cc1oc(-c2ccccc2)nc1CCOc1cccc(C[C@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2CC(=O)O)c1";"IC50";"'='";"3090.0";"nM";"5.51";"";"";"UO_0000065";"10.19";"0.19";"-0.53";"5.40";"0";"CHEMBL3399109";"Binding affinity to PPARalpha (unknown origin) using fluorescein-tagged dual PPARalpha/gamma activator by homogeneous fluorescence polarization binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3396995";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";""
"CHEMBL426105";"";"None";"519.52";"2";"7.83";"34";"CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3ccc(-c4cc(C(F)(F)F)c[nH]4)cc3)c3cccnc32)cc1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL880425";"Inhibitory concentration against human peroxisome proliferator activated receptor alpha in SPA assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143644";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL597350";"";"None";"324.79";"0";"1.94";"20";"O=C(NCCS(=O)(=O)c1ccccn1)c1ccc(Cl)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1071679";"Displacement of [3H]GW2433 from human PPARalpha receptor by ligand displacement assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157541";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";""
"CHEMBL1089500";"";"None";"472.93";"1";"5.32";"32";"CCCOC(=O)N(CC(=O)O)Cc1cccc(OCc2nc(-c3ccc(Cl)cc3)oc2C)c1";"IC50";"'='";"336.0";"nM";"6.47";"";"";"UO_0000065";"13.69";"0.27";"1.15";"6.34";"0";"CHEMBL1110806";"Binding affinity to human His-tagged PPARalpha LBD (E196-Y468) expressed in Escherichia coli BL21 (DE3) by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156340";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";""
"CHEMBL112790";"";"None";"468.93";"1";"6.15";"47 (S)";"C[C@@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(Oc4ccccc4)cc3Cl)cc2O1";"IC50";"'>'";"15000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL765403";"In vitro binding affinity for human peroxisome proliferator activated receptor alpha using scintillation proximity assay (SPA)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149176";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";""
"CHEMBL23296";"";"None";"487.93";"1";"6.64";"5";"CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(C(F)(F)F)noc12";"IC50";"'='";"310.0";"nM";"6.51";"";"";"UO_0000065";"13.34";"0.28";"-0.13";"8.97";"0";"CHEMBL765404";"In vitro binding affinity for human PPAR alpha in SPA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136679";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL482740";"";"None";"507.65";"2";"7.08";"rac-2Ea";"CCCCCCOC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O";"IC50";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"13.63";"0.26";"-0.16";"8.46";"0";"CHEMBL983194";"Displacement of radio labeled 2(S)-(2-benzoyl-phenylamino)-3-{4-[1,1-ditritio-2-(5-methyl-2-phenyl-oxazol-4-yl)-ethoxy]-phenyl}-propionic acid from GST-fused human PPARalpha expressed in Escherichia coli BL21 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138459";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL482993";"";"None";"437.52";"1";"5.13";"(R)-2Aa";"CO[C@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O";"IC50";"'='";"4610.0";"nM";"5.34";"";"";"UO_0000065";"12.20";"0.24";"0.21";"6.52";"0";"CHEMBL983194";"Displacement of radio labeled 2(S)-(2-benzoyl-phenylamino)-3-{4-[1,1-ditritio-2-(5-methyl-2-phenyl-oxazol-4-yl)-ethoxy]-phenyl}-propionic acid from GST-fused human PPARalpha expressed in Escherichia coli BL21 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138459";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL4546437";"";"None";"530.63";"1";"4.87";"2; BR101549";"CCCCc1nc(C(C)C)c(CC(=O)OCC)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1";"IC50";"'>'";"80000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4332109";"Binding affinity to PPARalpha (unknown origin) by TR-FRET competitive binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4330101";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";""
"CHEMBL234663";"";"None";"420.53";"1";"5.51";"13e";"O=C(O)COc1ccc(SCc2ccc(OCc3ccccc3)cc2)c2c1CCC2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL896361";"Displacement of [3H]2-(4-(2-(3-(2,4-difluorophenyl)-1-heptylureido)ethyl)phenoxy)-2-methylbutanoic acid from human PPARalpha after 30 mins by SPA assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148881";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL234661";"";"None";"454.98";"1";"6.16";"13b";"O=C(O)COc1ccc(SCc2ccc(OCc3ccc(Cl)cc3)cc2)c2c1CCC2";"IC50";"'='";"3910.0";"nM";"5.41";"";"";"UO_0000065";"11.89";"0.24";"-0.75";"9.70";"0";"CHEMBL896361";"Displacement of [3H]2-(4-(2-(3-(2,4-difluorophenyl)-1-heptylureido)ethyl)phenoxy)-2-methylbutanoic acid from human PPARalpha after 30 mins by SPA assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148881";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL121";"ROSIGLITAZONE";"4.0";"357.44";"0";"2.49";"RSG";"CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL983194";"Displacement of radio labeled 2(S)-(2-benzoyl-phenylamino)-3-{4-[1,1-ditritio-2-(5-methyl-2-phenyl-oxazol-4-yl)-ethoxy]-phenyl}-propionic acid from GST-fused human PPARalpha expressed in Escherichia coli BL21 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138459";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL393767";"";"None";"416.36";"0";"4.98";"16b";"O=C(O)Cn1ccc2cc(OCc3cc(-c4ccc(C(F)(F)F)cc4)on3)ccc21";"IC50";"'='";"835.0";"nM";"6.08";"";"";"UO_0000065";"14.60";"0.28";"1.10";"7.84";"0";"CHEMBL896467";"Displacement of [3H]2-(4-(2-(3-(2,4-difluorophenyl)-1-heptylureido)ethyl)phenoxy)-2-methylbutanoic acid from human PPARalpha after 30 mins by SPA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149526";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL212813";"";"None";"486.49";"1";"6.01";"30";"CCOC(Cc1ccc2c(c1)cc(C)n2Cc1nc(-c2ccc(C(F)(F)F)cc2)oc1C)C(=O)O";"IC50";"'='";"352.0";"nM";"6.45";"";"";"UO_0000065";"13.27";"0.25";"0.44";"8.33";"0";"CHEMBL864209";"Binding affinity to PPARalpha by radio ligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146855";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL107367";"FARGLITAZAR";"2.0";"546.62";"2";"6.61";"5";"Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1";"IC50";"'='";"1217.0";"nM";"5.92";"";"";"UO_0000065";"10.82";"0.20";"-0.70";"5.82";"0";"CHEMBL911429";"Displacement of tritium labeled ligand from human PPARalpha by SPA assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146163";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL4581233";"";"None";"619.62";"2";"7.05";"19";"CCOc1ccc(-c2ccc(CCCc3nn(-c4cccc(C(F)(F)F)c4)c(=O)n3-c3ccccc3F)cc2)cc1CC(=O)O";"IC50";"'='";"678.0";"nM";"6.17";"";"";"UO_0000065";"9.96";"0.19";"-0.88";"7.14";"0";"CHEMBL4332153";"Antagonist activity at recombinant human PPARalpha assessed as inhibition of GW7647-induced receptor activation after overnight incubation by cell-based luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4330102";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4547480";"";"None";"597.71";"2";"6.75";"22";"CCOc1ccc(-c2ccc(CCCc3nn(-c4ccc(SC)cc4)c(=O)n3-c3ccccc3F)cc2)cc1CC(=O)O";"IC50";"'='";"1240.0";"nM";"5.91";"";"";"UO_0000065";"9.88";"0.19";"-0.84";"6.84";"0";"CHEMBL4332153";"Antagonist activity at recombinant human PPARalpha assessed as inhibition of GW7647-induced receptor activation after overnight incubation by cell-based luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4330102";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";""
"CHEMBL3264919";"";"None";"618.80";"2";"5.25";"Fig 1, cpd 4";"CCn1c(CCCc2ccc(OC(C)(C)C(=O)NS(=O)(=O)c3ccccc3)cc2)nn(Cc2ccc(C(C)(C)C)cc2)c1=O";"IC50";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"11.96";"0.23";"2.15";"6.59";"1";"CHEMBL4332197";"Antagonist activity at human PPARalpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4330102";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";""
"CHEMBL393373";"";"None";"441.40";"1";"6.12";"16f";"O=C(O)Cn1ccc2cc(OCc3ccc(Oc4ccc(C(F)(F)F)cc4)cc3)ccc21";"IC50";"'='";"562.0";"nM";"6.25";"";"";"UO_0000065";"14.16";"0.27";"0.13";"10.30";"0";"CHEMBL896467";"Displacement of [3H]2-(4-(2-(3-(2,4-difluorophenyl)-1-heptylureido)ethyl)phenoxy)-2-methylbutanoic acid from human PPARalpha after 30 mins by SPA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149526";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL234801";"";"None";"370.35";"0";"4.09";"16a";"Cc1nc(C(F)(F)F)sc1COc1ccc2c(ccn2CC(=O)O)c1";"IC50";"'='";"550.0";"nM";"6.26";"";"";"UO_0000065";"16.90";"0.34";"2.17";"9.73";"0";"CHEMBL896467";"Displacement of [3H]2-(4-(2-(3-(2,4-difluorophenyl)-1-heptylureido)ethyl)phenoxy)-2-methylbutanoic acid from human PPARalpha after 30 mins by SPA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149526";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL234799";"";"None";"456.42";"1";"6.24";"10s";"O=C(O)Cc1coc2cc(OCc3cccc(COc4ccc(C(F)(F)F)cc4)c3)ccc12";"IC50";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"12.27";"0.23";"-0.64";"8.13";"0";"CHEMBL896467";"Displacement of [3H]2-(4-(2-(3-(2,4-difluorophenyl)-1-heptylureido)ethyl)phenoxy)-2-methylbutanoic acid from human PPARalpha after 30 mins by SPA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149526";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL391085";"";"None";"413.88";"1";"5.72";"10i";"Cc1cc(OCc2cc(-c3ccc(Cl)cc3)on2)cc2scc(CC(=O)O)c12";"IC50";"'='";"311.0";"nM";"6.51";"";"";"UO_0000065";"15.72";"0.32";"0.79";"8.97";"0";"CHEMBL896467";"Displacement of [3H]2-(4-(2-(3-(2,4-difluorophenyl)-1-heptylureido)ethyl)phenoxy)-2-methylbutanoic acid from human PPARalpha after 30 mins by SPA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149526";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
